#t_s,Fd_N
52.771000,-1.214091
52.772000,-1.110982
52.773000,-0.986431
52.774000,-0.848624
52.775000,-0.706314
52.776000,-0.568340
52.777000,-0.443147
52.778000,-0.338329
52.779000,-0.260223
52.780000,-0.213585
52.781000,-0.201345
52.782000,-0.224478
52.783000,-0.281974
52.784000,-0.370921
52.785000,-0.486698
52.786000,-0.623244
52.787000,-0.773418
52.788000,-0.929402
52.789000,-1.083130
52.790000,-1.226738
52.791000,-1.352971
52.792000,-1.455565
52.793000,-1.529558
52.794000,-1.571519
52.795000,-1.579689
52.796000,-1.554026
52.797000,-1.496151
52.798000,-1.409204
52.799000,-1.297619
52.800000,-1.166836
52.801000,-1.022966
52.802000,-0.872428
52.803000,-0.721585
52.804000,-0.576397
52.805000,-0.442117
52.806000,-0.323031
52.807000,-0.222273
52.808000,-0.141719
52.809000,-0.081957
52.810000,-0.042335
52.811000,-0.021087
52.812000,-0.015523
52.813000,-0.022260
52.814000,-0.037496
52.815000,-0.057290
52.816000,-0.077847
52.817000,-0.095774
52.818000,-0.108303
52.819000,-0.113461
52.820000,-0.110187
52.821000,-0.098375
52.822000,-0.078855
52.823000,-0.053313
52.824000,-0.024152
52.825000,0.005695
52.826000,0.032979
52.827000,0.054374
52.828000,0.066713
52.829000,0.067213
52.830000,0.053677
52.831000,0.024650
52.832000,-0.020467
52.833000,-0.081362
52.834000,-0.156812
52.835000,-0.244735
52.836000,-0.342302
52.837000,-0.446086
52.838000,-0.552244
52.839000,-0.656724
52.840000,-0.755480
52.841000,-0.844680
52.842000,-0.920901
52.843000,-0.981294
52.844000,-1.023712
52.845000,-1.046799
52.846000,-1.050029
52.847000,-1.033702
52.848000,-0.998894
52.849000,-0.947370
52.850000,-0.881468
52.851000,-0.803949
52.852000,-0.717853
52.853000,-0.626334
52.854000,-0.532512
52.855000,-0.439336
52.856000,-0.349472
52.857000,-0.265215
52.858000,-0.188432
52.859000,-0.120532
52.860000,-0.062475
52.861000,-0.014791
52.862000,0.022368
52.863000,0.049168
52.864000,0.066027
52.865000,0.073542
52.866000,0.072431
52.867000,0.063474
52.868000,0.047476
52.869000,0.025248
52.870000,-0.002405
52.871000,-0.034672
52.872000,-0.070715
52.873000,-0.109640
52.874000,-0.150467
52.875000,-0.192098
52.876000,-0.233299
52.877000,-0.272688
52.878000,-0.308749
52.879000,-0.339852
52.880000,-0.364307
52.881000,-0.380425
52.882000,-0.386602
52.883000,-0.381410
52.884000,-0.363696
52.885000,-0.332681
52.886000,-0.288041
52.887000,-0.229986
52.888000,-0.159306
52.889000,-0.077389
52.890000,0.013786
52.891000,0.111700
52.892000,0.213369
52.893000,0.315459
52.894000,0.414428
52.895000,0.506677
52.896000,0.588729
52.897000,0.657401
52.898000,0.709968
52.899000,0.744315
52.900000,0.759059
52.901000,0.753634
52.902000,0.728342
52.903000,0.684354
52.904000,0.623661
52.905000,0.548994
52.906000,0.463685
52.907000,0.371512
52.908000,0.276505
52.909000,0.182743
52.910000,0.094147
52.911000,0.014281
52.912000,-0.053831
52.913000,-0.107855
52.914000,-0.146261
52.915000,-0.168391
52.916000,-0.174481
52.917000,-0.165631
52.918000,-0.143734
52.919000,-0.111352
52.920000,-0.071564
52.921000,-0.027787
52.922000,0.016422
52.923000,0.057567
52.924000,0.092411
52.925000,0.118145
52.926000,0.132549
52.927000,0.134098
52.928000,0.122039
52.929000,0.096421
52.930000,0.058076
52.931000,0.008569
52.932000,-0.049906
52.933000,-0.114651
52.934000,-0.182612
52.935000,-0.250546
52.936000,-0.315189
52.937000,-0.373418
52.938000,-0.422401
52.939000,-0.459718
52.940000,-0.483462
52.941000,-0.492304
52.942000,-0.485518
52.943000,-0.462982
52.944000,-0.425139
52.945000,-0.372938
52.946000,-0.307747
52.947000,-0.231255
52.948000,-0.145368
52.949000,-0.052100
52.950000,0.046525
52.951000,0.148558
52.952000,0.252196
52.953000,0.355830
52.954000,0.458075
52.955000,0.557776
52.956000,0.653995
52.957000,0.745985
52.958000,0.833151
52.959000,0.915006
52.960000,0.991127
52.961000,1.061113
52.962000,1.124553
52.963000,1.181005
52.964000,1.229993
52.965000,1.271010
52.966000,1.303548
52.967000,1.327125
52.968000,1.341336
52.969000,1.345893
52.970000,1.340674
52.971000,1.325768
52.972000,1.301499
52.973000,1.268446
52.974000,1.227445
52.975000,1.179561
52.976000,1.126055
52.977000,1.068324
52.978000,1.007831
52.979000,0.946020
52.980000,0.884229
52.981000,0.823605
52.982000,0.765024
52.983000,0.709024
52.984000,0.655766
52.985000,0.605003
52.986000,0.556095
52.987000,0.508039
52.988000,0.459531
52.989000,0.409053
52.990000,0.354982
52.991000,0.295713
52.992000,0.229786
52.993000,0.156017
52.994000,0.073613
52.995000,-0.017723
52.996000,-0.117722
52.997000,-0.225504
52.998000,-0.339570
52.999000,-0.457833
53.000000,-0.577689
53.001000,-0.696120
53.002000,-0.809829
53.003000,-0.915398
53.004000,-1.009460
53.005000,-1.088879
53.006000,-1.150917
53.007000,-1.193396
53.008000,-1.214823
53.009000,-1.214491
53.010000,-1.192530
53.011000,-1.149925
53.012000,-1.088476
53.013000,-1.010726
53.014000,-0.919837
53.015000,-0.819440
53.016000,-0.713458
53.017000,-0.605912
53.018000,-0.500722
53.019000,-0.401523
53.020000,-0.311485
53.021000,-0.233178
53.022000,-0.168460
53.023000,-0.118413
53.024000,-0.083323
53.025000,-0.062711
53.026000,-0.055397
53.027000,-0.059610
53.028000,-0.073131
53.029000,-0.093450
53.030000,-0.117940
53.031000,-0.144032
53.032000,-0.169372
53.033000,-0.191967
53.034000,-0.210294
53.035000,-0.223374
53.036000,-0.230810
53.037000,-0.232779
53.038000,-0.229982
53.039000,-0.223567
53.040000,-0.215011
53.041000,-0.205991
53.042000,-0.198237
53.043000,-0.193385
53.044000,-0.192845
53.045000,-0.197680
53.046000,-0.208523
53.047000,-0.225517
53.048000,-0.248304
53.049000,-0.276041
53.050000,-0.307469
53.051000,-0.340998
53.052000,-0.374832
53.053000,-0.407106
53.054000,-0.436030
53.055000,-0.460030
53.056000,-0.477880
53.057000,-0.488805
53.058000,-0.492553
53.059000,-0.489431
53.060000,-0.480295
53.061000,-0.466506
53.062000,-0.449835
53.063000,-0.432342
53.064000,-0.416224
53.065000,-0.403648
53.066000,-0.396577
53.067000,-0.396601
53.068000,-0.404798
53.069000,-0.421608
53.070000,-0.446761
53.071000,-0.479247
53.072000,-0.517336
53.073000,-0.558651
53.074000,-0.600292
53.075000,-0.639002
53.076000,-0.671364
53.077000,-0.694027
53.078000,-0.703936
53.079000,-0.698557
53.080000,-0.676082
53.081000,-0.635595
53.082000,-0.577197
53.083000,-0.502070
53.084000,-0.412475
53.085000,-0.311689
53.086000,-0.203870
53.087000,-0.093872
53.088000,0.013005
53.089000,0.111286
53.090000,0.195630
53.091000,0.261132
53.092000,0.303617
53.093000,0.319908
53.094000,0.308035
53.095000,0.267395
53.096000,0.198834
53.097000,0.104647
53.098000,-0.011493
53.099000,-0.144698
53.100000,-0.289087
53.101000,-0.438075
53.102000,-0.584708
53.103000,-0.722017
53.104000,-0.843390
53.105000,-0.942918
53.106000,-1.015721
53.107000,-1.058206
53.108000,-1.068273
53.109000,-1.045425
53.110000,-0.990806
53.111000,-0.907140
53.112000,-0.798580
53.113000,-0.670492
53.114000,-0.529155
53.115000,-0.381423
53.116000,-0.234347
53.117000,-0.094796
53.118000,0.030919
53.119000,0.137379
53.120000,0.220349
53.121000,0.276989
53.122000,0.305993
53.123000,0.307636
53.124000,0.283728
53.125000,0.237478
53.126000,0.173287
53.127000,0.096459
53.128000,0.012878
53.129000,-0.071364
53.130000,-0.150333
53.131000,-0.218610
53.132000,-0.271622
53.133000,-0.305909
53.134000,-0.319324
53.135000,-0.311153
53.136000,-0.282147
53.137000,-0.234461
53.138000,-0.171504
53.139000,-0.097718
53.140000,-0.018286
53.141000,0.061206
53.142000,0.135128
53.143000,0.198178
53.144000,0.245729
53.145000,0.274140
53.146000,0.281010
53.147000,0.265355
53.148000,0.227699
53.149000,0.170078
53.150000,0.095946
53.151000,0.009995
53.152000,-0.082101
53.153000,-0.174012
53.154000,-0.259117
53.155000,-0.330893
53.156000,-0.383314
53.157000,-0.411214
53.158000,-0.410620
53.159000,-0.379015
53.160000,-0.315519
53.161000,-0.220989
53.162000,-0.098011
53.163000,0.049199
53.164000,0.214992
53.165000,0.392556
53.166000,0.574270
53.167000,0.752094
53.168000,0.917992
53.169000,1.064360
53.170000,1.184431
53.171000,1.272643
53.172000,1.324939
53.173000,1.338993
53.174000,1.314344
53.175000,1.252425
53.176000,1.156500
53.177000,1.031500
53.178000,0.883767
53.179000,0.720734
53.180000,0.550540
53.181000,0.381615
53.182000,0.222250
53.183000,0.080181
53.184000,-0.037794
53.185000,-0.126147
53.186000,-0.180879
53.187000,-0.199691
53.188000,-0.182068
53.189000,-0.129261
53.190000,-0.044183
53.191000,0.068791
53.192000,0.204088
53.193000,0.355269
53.194000,0.515394
53.195000,0.677404
53.196000,0.834506
53.197000,0.980527
53.198000,1.110225
53.199000,1.219541
53.200000,1.305774
53.201000,1.367679
53.202000,1.405470
53.203000,1.420746
53.204000,1.416336
53.205000,1.396068
53.206000,1.364499
53.207000,1.326592
53.208000,1.287383
53.209000,1.251653
53.210000,1.223612
53.211000,1.206632
53.212000,1.203026
53.213000,1.213904
53.214000,1.239092
53.215000,1.277142
53.216000,1.325412
53.217000,1.380221
53.218000,1.437069
53.219000,1.490903
53.220000,1.536420
53.221000,1.568389
53.222000,1.581962
53.223000,1.572978
53.224000,1.538215
53.225000,1.475607
53.226000,1.384380
53.227000,1.265134
53.228000,1.119835
53.229000,0.951741
53.230000,0.765258
53.231000,0.565729
53.232000,0.359179
53.233000,0.152023
53.234000,-0.049248
53.235000,-0.238377
53.236000,-0.409641
53.237000,-0.558116
53.238000,-0.679899
53.239000,-0.772270
53.240000,-0.833799
53.241000,-0.864368
53.242000,-0.865142
53.243000,-0.838463
53.244000,-0.787689
53.245000,-0.716986
53.246000,-0.631082
53.247000,-0.535004
53.248000,-0.433804
53.249000,-0.332302
53.250000,-0.234842
53.251000,-0.145098
53.252000,-0.065912
53.253000,0.000799
53.254000,0.054093
53.255000,0.093983
53.256000,0.121365
53.257000,0.137903
53.258000,0.145862
53.259000,0.147921
53.260000,0.146966
53.261000,0.145875
53.262000,0.147321
53.263000,0.153585
53.264000,0.166414
53.265000,0.186908
53.266000,0.215460
53.267000,0.251739
53.268000,0.294728
53.269000,0.342803
53.270000,0.393849
53.271000,0.445409
53.272000,0.494852
53.273000,0.539550
53.274000,0.577049
53.275000,0.605231
53.276000,0.622443
53.277000,0.627602
53.278000,0.620250
53.279000,0.600575
53.280000,0.569382
53.281000,0.528022
53.282000,0.478288
53.283000,0.422279
53.284000,0.362242
53.285000,0.300406
53.286000,0.238819
53.287000,0.179199
53.288000,0.122801
53.289000,0.070330
53.290000,0.021883
53.291000,-0.023056
53.292000,-0.065585
53.293000,-0.107294
53.294000,-0.150148
53.295000,-0.196328
53.296000,-0.248052
53.297000,-0.307381
53.298000,-0.376028
53.299000,-0.455179
53.300000,-0.545337
53.301000,-0.646206
53.302000,-0.756616
53.303000,-0.874513
53.304000,-0.996986
53.305000,-1.120372
53.306000,-1.240399
53.307000,-1.352384
53.308000,-1.451468
53.309000,-1.532875
53.310000,-1.592185
53.311000,-1.625600
53.312000,-1.630191
53.313000,-1.604114
53.314000,-1.546771
53.315000,-1.458916
53.316000,-1.342692
53.317000,-1.201592
53.318000,-1.040351
53.319000,-0.864761
53.320000,-0.681429
53.321000,-0.497479
53.322000,-0.320215
53.323000,-0.156766
53.324000,-0.013729
53.325000,0.103179
53.326000,0.189427
53.327000,0.241924
53.328000,0.259212
53.329000,0.241571
53.330000,0.191045
53.331000,0.111375
53.332000,0.007840
53.333000,-0.112980
53.334000,-0.243513
53.335000,-0.375568
53.336000,-0.500737
53.337000,-0.610827
53.338000,-0.698282
53.339000,-0.756582
53.340000,-0.780600
53.341000,-0.766890
53.342000,-0.713893
53.343000,-0.622057
53.344000,-0.493849
53.345000,-0.333668
53.346000,-0.147659
53.347000,0.056570
53.348000,0.270300
53.349000,0.484130
53.350000,0.688429
53.351000,0.873822
53.352000,1.031664
53.353000,1.154481
53.354000,1.236364
53.355000,1.273289
53.356000,1.263344
53.357000,1.206857
53.358000,1.106414
53.359000,0.966761
53.360000,0.794605
53.361000,0.598307
53.362000,0.387499
53.363000,0.172630
53.364000,-0.035537
53.365000,-0.226441
53.366000,-0.390237
53.367000,-0.518284
53.368000,-0.603571
53.369000,-0.641077
53.370000,-0.628030
53.371000,-0.564065
53.372000,-0.451265
53.373000,-0.294089
53.374000,-0.099180
53.375000,0.124923
53.376000,0.368173
53.377000,0.619470
53.378000,0.867166
53.379000,1.099605
53.380000,1.305654
53.381000,1.475223
53.382000,1.599725
53.383000,1.672476
53.384000,1.689002
53.385000,1.647247
53.386000,1.547673
53.387000,1.393237
53.388000,1.189263
53.389000,0.943203
53.390000,0.664306
53.391000,0.363209
53.392000,0.051461
53.393000,-0.258975
53.394000,-0.556251
53.395000,-0.829140
53.396000,-1.067516
53.397000,-1.262775
53.398000,-1.408190
53.399000,-1.499173
53.400000,-1.533444
53.401000,-1.511092
53.402000,-1.434536
53.403000,-1.308382
53.404000,-1.139195
53.405000,-0.935175
53.406000,-0.705787
53.407000,-0.461331
53.408000,-0.212490
53.409000,0.030130
53.410000,0.256446
53.411000,0.457311
53.412000,0.624881
53.413000,0.752907
53.414000,0.836971
53.415000,0.874614
53.416000,0.865404
53.417000,0.810892
53.418000,0.714506
53.419000,0.581353
53.420000,0.417969
53.421000,0.232007
53.422000,0.031892
53.423000,-0.173548
53.424000,-0.375459
53.425000,-0.565324
53.426000,-0.735307
53.427000,-0.878553
53.428000,-0.989449
53.429000,-1.063820
53.430000,-1.099061
53.431000,-1.094209
53.432000,-1.049941
53.433000,-0.968510
53.434000,-0.853624
53.435000,-0.710260
53.436000,-0.544451
53.437000,-0.363021
53.438000,-0.173311
53.439000,0.017121
53.440000,0.200786
53.441000,0.370554
53.442000,0.519908
53.443000,0.643185
53.444000,0.735765
53.445000,0.794227
53.446000,0.816451
53.447000,0.801673
53.448000,0.750488
53.449000,0.664809
53.450000,0.547771
53.451000,0.403598
53.452000,0.237436
53.453000,0.055153
53.454000,-0.136886
53.455000,-0.332050
53.456000,-0.523685
53.457000,-0.705353
53.458000,-0.871060
53.459000,-1.015463
53.460000,-1.134055
53.461000,-1.223319
53.462000,-1.280842
53.463000,-1.305391
53.464000,-1.296949
53.465000,-1.256701
53.466000,-1.186983
53.467000,-1.091191
53.468000,-0.973641
53.469000,-0.839410
53.470000,-0.694139
53.471000,-0.543819
53.472000,-0.394563
53.473000,-0.252372
53.474000,-0.122904
53.475000,-0.011253
53.476000,0.078248
53.477000,0.142203
53.478000,0.178292
53.479000,0.185371
53.480000,0.163528
53.481000,0.114092
53.482000,0.039595
53.483000,-0.056311
53.484000,-0.168987
53.485000,-0.292977
53.486000,-0.422214
53.487000,-0.550250
53.488000,-0.670513
53.489000,-0.776565
53.490000,-0.862365
53.491000,-0.922519
53.492000,-0.952509
53.493000,-0.948894
53.494000,-0.909469
53.495000,-0.833379
53.496000,-0.721182
53.497000,-0.574857
53.498000,-0.397753
53.499000,-0.194484
53.500000,0.029230
53.501000,0.266768
53.502000,0.510857
53.503000,0.753844
53.504000,0.987998
53.505000,1.205813
53.506000,1.400314
53.507000,1.565335
53.508000,1.695783
53.509000,1.787848
53.510000,1.839175
53.511000,1.848970
53.512000,1.818046
53.513000,1.748803
53.514000,1.645141
53.515000,1.512307
53.516000,1.356685
53.517000,1.185534
53.518000,1.006689
53.519000,0.828228
53.520000,0.658128
53.521000,0.503926
53.522000,0.372385
53.523000,0.269201
53.524000,0.198747
53.525000,0.163878
53.526000,0.165796
53.527000,0.203993
53.528000,0.276263
53.529000,0.378801
53.530000,0.506365
53.531000,0.652511
53.532000,0.809882
53.533000,0.970545
53.534000,1.126353
53.535000,1.269326
53.536000,1.392022
53.537000,1.487889
53.538000,1.551580
53.539000,1.579210
53.540000,1.568550
53.541000,1.519141
53.542000,1.432327
53.543000,1.311201
53.544000,1.160465
53.545000,0.986216
53.546000,0.795656
53.547000,0.596750
53.548000,0.397843
53.549000,0.207255
53.550000,0.032875
53.551000,-0.118231
53.552000,-0.240170
53.553000,-0.328522
53.554000,-0.380562
53.555000,-0.395408
53.556000,-0.374075
53.557000,-0.319430
53.558000,-0.236057
53.559000,-0.130041
53.560000,-0.008659
53.561000,0.119976
53.562000,0.247326
53.563000,0.364862
53.564000,0.464501
53.565000,0.539024
53.566000,0.582454
53.567000,0.590373
53.568000,0.560164
53.569000,0.491166
53.570000,0.384721
53.571000,0.244131
53.572000,0.074506
53.573000,-0.117472
53.574000,-0.323878
53.575000,-0.535927
53.576000,-0.744412
53.577000,-0.940153
53.578000,-1.114462
53.579000,-1.259568
53.580000,-1.369011
53.581000,-1.437956
53.582000,-1.463430
53.583000,-1.444469
53.584000,-1.382152
53.585000,-1.279533
53.586000,-1.141477
53.587000,-0.974400
53.588000,-0.785927
53.589000,-0.584497
53.590000,-0.378925
53.591000,-0.177947
53.592000,0.010219
53.593000,0.178288
53.594000,0.320264
53.595000,0.431721
53.596000,0.509999
53.597000,0.554300
53.598000,0.565685
53.599000,0.546959
53.600000,0.502476
53.601000,0.437848
53.602000,0.359594
53.603000,0.274747
53.604000,0.190427
53.605000,0.113421
53.606000,0.049792
53.607000,0.004525
53.608000,-0.018753
53.609000,-0.017972
53.610000,0.007269
53.611000,0.055703
53.612000,0.124479
53.613000,0.209350
53.614000,0.304941
53.615000,0.405083
53.616000,0.503193
53.617000,0.592681
53.618000,0.667358
53.619000,0.721816
53.620000,0.751771
53.621000,0.754337
53.622000,0.728215
53.623000,0.673793
53.624000,0.593150
53.625000,0.489953
53.626000,0.369268
53.627000,0.237282
53.628000,0.100958
53.629000,-0.032352
53.630000,-0.155328
53.631000,-0.261097
53.632000,-0.343633
53.633000,-0.398102
53.634000,-0.421152
