#t_s,e_des_um
36.453000,-34.686175
36.454000,-34.947290
36.455000,-34.892106
36.456000,-34.836922
36.457000,-34.781738
36.458000,-34.726554
36.459000,-34.671369
36.460000,-34.616185
36.461000,-34.560361
36.462000,-34.386671
36.463000,-34.212980
36.464000,-34.039290
36.465000,-33.865599
36.466000,-33.691909
36.467000,-33.518218
36.468000,-33.344528
36.469000,-33.286463
36.470000,-33.371545
36.471000,-33.456628
36.472000,-33.541711
36.473000,-33.626793
36.474000,-33.711876
36.475000,-33.796959
36.476000,-33.882042
36.477000,-33.354198
36.478000,-32.749236
36.479000,-32.144274
36.480000,-31.539312
36.481000,-30.934350
36.482000,-30.329388
36.483000,-29.724426
36.484000,-29.383236
36.485000,-29.578400
36.486000,-29.773564
36.487000,-29.968728
36.488000,-30.163892
36.489000,-30.359056
36.490000,-30.554219
36.491000,-30.749383
36.492000,-30.647743
36.493000,-30.457990
36.494000,-30.268236
36.495000,-30.078482
36.496000,-29.888729
36.497000,-29.698975
36.498000,-29.509222
36.499000,-29.132348
36.500000,-28.062053
36.501000,-26.991758
36.502000,-25.921463
36.503000,-24.851168
36.504000,-23.780873
36.505000,-22.710578
36.506000,-21.640283
36.507000,-20.984614
36.508000,-20.548374
36.509000,-20.112134
36.510000,-19.675893
36.511000,-19.239653
36.512000,-18.803413
36.513000,-18.367173
36.514000,-17.953054
36.515000,-17.748816
36.516000,-17.544578
36.517000,-17.340340
36.518000,-17.136102
36.519000,-16.931864
36.520000,-16.727626
36.521000,-16.523388
36.522000,-16.401874
36.523000,-16.351751
36.524000,-16.301629
36.525000,-16.251506
36.526000,-16.201383
36.527000,-16.151260
36.528000,-16.101138
36.529000,-16.051015
36.530000,-15.630934
36.531000,-15.202604
36.532000,-14.774275
36.533000,-14.345945
36.534000,-13.917616
36.535000,-13.489286
36.536000,-13.060957
36.537000,-12.971921
36.538000,-13.352181
36.539000,-13.732441
36.540000,-14.112702
36.541000,-14.492962
36.542000,-14.873222
36.543000,-15.253483
36.544000,-15.633743
36.545000,-15.784529
36.546000,-15.898279
36.547000,-16.012029
36.548000,-16.125779
36.549000,-16.239529
36.550000,-16.353279
36.551000,-16.467028
36.552000,-16.449109
36.553000,-16.127520
36.554000,-15.805932
36.555000,-15.484344
36.556000,-15.162756
36.557000,-14.841168
36.558000,-14.519579
36.559000,-14.197991
36.560000,-13.525608
36.561000,-12.732443
36.562000,-11.939277
36.563000,-11.146112
36.564000,-10.352946
36.565000,-9.559781
36.566000,-8.766615
36.567000,-7.972159
36.568000,-7.172025
36.569000,-6.371891
36.570000,-5.571758
36.571000,-4.771624
36.572000,-3.971490
36.573000,-3.171356
36.574000,-2.371223
36.575000,-1.078218
36.576000,0.508349
36.577000,2.094916
36.578000,3.681483
36.579000,5.268049
36.580000,6.854616
36.581000,8.441183
36.582000,9.938227
36.583000,10.210957
36.584000,10.483687
36.585000,10.756417
36.586000,11.029148
36.587000,11.301878
36.588000,11.574608
36.589000,11.847338
36.590000,12.158803
36.591000,12.507550
36.592000,12.856296
36.593000,13.205042
36.594000,13.553788
36.595000,13.902535
36.596000,14.251281
36.597000,14.600027
36.598000,14.551376
36.599000,14.482240
36.600000,14.413105
36.601000,14.343969
36.602000,14.274833
36.603000,14.205698
36.604000,14.136562
36.605000,13.748513
36.606000,12.866658
36.607000,11.984802
36.608000,11.102947
36.609000,10.221091
36.610000,9.339236
36.611000,8.457380
36.612000,7.575525
36.613000,6.397321
36.614000,5.160056
36.615000,3.922791
36.616000,2.685526
36.617000,1.448260
36.618000,0.210995
36.619000,-1.026270
36.620000,-1.958498
36.621000,-2.087524
36.622000,-2.216550
36.623000,-2.345576
36.624000,-2.474602
36.625000,-2.603628
36.626000,-2.732653
36.627000,-2.861679
36.628000,-2.990705
36.629000,-3.119731
36.630000,-3.248757
36.631000,-3.377783
36.632000,-3.506809
36.633000,-3.635835
36.634000,-3.764861
36.635000,-3.944025
36.636000,-4.390202
36.637000,-4.836379
36.638000,-5.282557
36.639000,-5.728734
36.640000,-6.174912
36.641000,-6.621089
36.642000,-7.067266
36.643000,-7.178194
36.644000,-7.065162
36.645000,-6.952131
36.646000,-6.839099
36.647000,-6.726068
36.648000,-6.613037
36.649000,-6.500005
36.650000,-6.398765
36.651000,-6.573818
36.652000,-6.748871
36.653000,-6.923924
36.654000,-7.098977
36.655000,-7.274031
36.656000,-7.449084
36.657000,-7.624137
36.658000,-7.986655
36.659000,-8.550356
36.660000,-9.114058
36.661000,-9.677760
36.662000,-10.241462
36.663000,-10.805163
36.664000,-11.368865
36.665000,-11.932567
36.666000,-12.139154
36.667000,-12.316272
36.668000,-12.493390
36.669000,-12.670508
36.670000,-12.847626
36.671000,-13.024744
36.672000,-13.201862
36.673000,-13.386409
36.674000,-13.583872
36.675000,-13.781334
36.676000,-13.978797
36.677000,-14.176259
36.678000,-14.373721
36.679000,-14.571184
36.680000,-14.768646
36.681000,-15.218474
36.682000,-15.728805
36.683000,-16.239137
36.684000,-16.749469
36.685000,-17.259801
36.686000,-17.770133
36.687000,-18.280465
36.688000,-18.707520
36.689000,-18.882106
36.690000,-19.056693
36.691000,-19.231279
36.692000,-19.405865
36.693000,-19.580451
36.694000,-19.755038
36.695000,-19.929624
36.696000,-19.537223
36.697000,-18.889440
36.698000,-18.241658
36.699000,-17.593875
36.700000,-16.946093
36.701000,-16.298310
36.702000,-15.650527
36.703000,-15.147589
36.704000,-15.606523
36.705000,-16.065456
36.706000,-16.524390
36.707000,-16.983324
36.708000,-17.442257
36.709000,-17.901191
36.710000,-18.360125
36.711000,-19.072647
36.712000,-19.974687
36.713000,-20.876727
36.714000,-21.778767
36.715000,-22.680806
36.716000,-23.582846
36.717000,-24.484886
36.718000,-25.367163
36.719000,-24.828781
36.720000,-24.290400
36.721000,-23.752018
36.722000,-23.213637
36.723000,-22.675255
36.724000,-22.136873
36.725000,-21.598492
36.726000,-21.277391
36.727000,-21.216403
36.728000,-21.155414
36.729000,-21.094425
36.730000,-21.033436
36.731000,-20.972448
36.732000,-20.911459
36.733000,-20.850470
36.734000,-20.789481
36.735000,-20.728493
36.736000,-20.667504
36.737000,-20.606515
36.738000,-20.545526
36.739000,-20.484537
36.740000,-20.423549
36.741000,-20.362560
36.742000,-20.301571
36.743000,-20.240582
36.744000,-20.179594
36.745000,-20.118605
36.746000,-20.057616
36.747000,-19.996627
36.748000,-19.935639
36.749000,-19.403590
36.750000,-18.738218
36.751000,-18.072845
36.752000,-17.407473
36.753000,-16.742100
36.754000,-16.076728
36.755000,-15.411355
36.756000,-14.955613
36.757000,-15.239544
36.758000,-15.523475
36.759000,-15.807405
36.760000,-16.091336
36.761000,-16.375266
36.762000,-16.659197
36.763000,-16.943128
36.764000,-16.944594
36.765000,-16.802000
36.766000,-16.659406
36.767000,-16.516811
36.768000,-16.374217
36.769000,-16.231623
36.770000,-16.089029
36.771000,-15.849707
36.772000,-14.774061
36.773000,-13.698415
36.774000,-12.622769
36.775000,-11.547123
36.776000,-10.471477
36.777000,-9.395831
36.778000,-8.320185
36.779000,-7.305855
36.780000,-6.342697
36.781000,-5.379540
36.782000,-4.416382
36.783000,-3.453225
36.784000,-2.490067
36.785000,-1.526909
36.786000,-0.563752
36.787000,-1.021823
36.788000,-1.499328
36.789000,-1.976833
36.790000,-2.454338
36.791000,-2.931843
36.792000,-3.409347
36.793000,-3.886852
36.794000,-3.825075
36.795000,-3.042373
36.796000,-2.259672
36.797000,-1.476971
36.798000,-0.694269
36.799000,0.088432
36.800000,0.871134
36.801000,1.653835
36.802000,2.489997
36.803000,3.334193
36.804000,4.178389
36.805000,5.022585
36.806000,5.866781
36.807000,6.710978
36.808000,7.555174
36.809000,8.429557
36.810000,9.370887
36.811000,10.312217
36.812000,11.253548
36.813000,12.194878
36.814000,13.136208
36.815000,14.077539
36.816000,15.018869
36.817000,15.959719
36.818000,16.900411
36.819000,17.841102
36.820000,18.781794
36.821000,19.722486
36.822000,20.663177
36.823000,21.603869
36.824000,22.616885
36.825000,23.931121
36.826000,25.245356
36.827000,26.559592
36.828000,27.873828
36.829000,29.188063
36.830000,30.502299
36.831000,31.816534
36.832000,32.340089
36.833000,32.409232
36.834000,32.478375
36.835000,32.547518
36.836000,32.616661
36.837000,32.685804
36.838000,32.754947
36.839000,32.767181
36.840000,32.092014
36.841000,31.416846
36.842000,30.741679
36.843000,30.066512
36.844000,29.391344
36.845000,28.716177
36.846000,28.041010
36.847000,27.394771
36.848000,26.775463
36.849000,26.156155
36.850000,25.536847
36.851000,24.917538
36.852000,24.298230
36.853000,23.678922
36.854000,23.059614
36.855000,22.612504
36.856000,22.172700
36.857000,21.732896
36.858000,21.293091
36.859000,20.853287
36.860000,20.413483
36.861000,19.973679
36.862000,19.728477
36.863000,19.774303
36.864000,19.820130
36.865000,19.865956
36.866000,19.911782
36.867000,19.957608
36.868000,20.003434
36.869000,20.049260
36.870000,19.916622
36.871000,19.750531
36.872000,19.584440
36.873000,19.418348
36.874000,19.252257
36.875000,19.086166
36.876000,18.920075
36.877000,18.925499
36.878000,19.364260
36.879000,19.803021
36.880000,20.241783
36.881000,20.680544
36.882000,21.119305
36.883000,21.558066
36.884000,21.996828
36.885000,22.261948
36.886000,22.461200
36.887000,22.660452
36.888000,22.859704
36.889000,23.058956
36.890000,23.258208
36.891000,23.457460
36.892000,23.527021
36.893000,22.946917
36.894000,22.366813
36.895000,21.786710
36.896000,21.206606
36.897000,20.626502
36.898000,20.046398
36.899000,19.466294
36.900000,19.088998
36.901000,18.842553
36.902000,18.596109
36.903000,18.349664
36.904000,18.103220
36.905000,17.856775
36.906000,17.610331
36.907000,17.319674
36.908000,16.175508
36.909000,15.031342
36.910000,13.887176
36.911000,12.743010
36.912000,11.598845
36.913000,10.454679
36.914000,9.310513
36.915000,7.934541
36.916000,6.317948
36.917000,4.701354
36.918000,3.084761
36.919000,1.468168
36.920000,-0.148425
36.921000,-1.765019
36.922000,-3.381612
36.923000,-3.729465
36.924000,-3.984883
36.925000,-4.240301
36.926000,-4.495719
36.927000,-4.751137
36.928000,-5.006555
36.929000,-5.261974
36.930000,-5.373090
36.931000,-5.242173
36.932000,-5.111255
36.933000,-4.980338
36.934000,-4.849420
36.935000,-4.718503
36.936000,-4.587586
36.937000,-4.456668
36.938000,-4.938039
36.939000,-5.558456
36.940000,-6.178873
36.941000,-6.799290
36.942000,-7.419708
36.943000,-8.040125
36.944000,-8.660542
36.945000,-9.142016
36.946000,-9.220440
36.947000,-9.298864
36.948000,-9.377288
36.949000,-9.455711
36.950000,-9.534135
36.951000,-9.612559
36.952000,-9.690983
36.953000,-9.332208
36.954000,-8.784072
36.955000,-8.235936
36.956000,-7.687800
36.957000,-7.139664
36.958000,-6.591527
36.959000,-6.043391
36.960000,-5.436459
36.961000,-4.465930
36.962000,-3.495402
36.963000,-2.524873
36.964000,-1.554344
36.965000,-0.583815
36.966000,0.386713
36.967000,1.357242
36.968000,1.459416
36.969000,0.934379
36.970000,0.409342
36.971000,-0.115696
36.972000,-0.640733
36.973000,-1.165770
36.974000,-1.690808
36.975000,-2.201277
36.976000,-2.065317
36.977000,-1.929357
36.978000,-1.793397
36.979000,-1.657437
36.980000,-1.521477
36.981000,-1.385518
36.982000,-1.249558
36.983000,-0.599731
36.984000,0.644986
36.985000,1.889703
36.986000,3.134420
36.987000,4.379138
36.988000,5.623855
36.989000,6.868572
36.990000,8.113289
36.991000,8.704489
36.992000,9.226995
36.993000,9.749500
36.994000,10.272006
36.995000,10.794511
36.996000,11.317016
36.997000,11.839522
36.998000,11.821687
36.999000,10.783886
37.000000,9.746086
37.001000,8.708285
37.002000,7.670484
37.003000,6.632684
37.004000,5.594883
37.005000,4.557082
37.006000,3.815363
37.007000,3.153432
37.008000,2.491500
37.009000,1.829569
37.010000,1.167637
37.011000,0.505706
37.012000,-0.156226
37.013000,-0.576199
37.014000,-0.182221
37.015000,0.211758
37.016000,0.605737
37.017000,0.999715
37.018000,1.393694
37.019000,1.787673
37.020000,2.181651
37.021000,2.389800
37.022000,2.506655
37.023000,2.623510
37.024000,2.740365
37.025000,2.857220
37.026000,2.974075
37.027000,3.090930
37.028000,3.120629
37.029000,2.459220
37.030000,1.797811
37.031000,1.136403
37.032000,0.474994
37.033000,-0.186414
37.034000,-0.847823
37.035000,-1.509231
37.036000,-2.025276
37.037000,-2.424015
37.038000,-2.822754
37.039000,-3.221492
37.040000,-3.620231
37.041000,-4.018970
37.042000,-4.417709
37.043000,-4.816448
37.044000,-4.553440
37.045000,-4.286994
37.046000,-4.020548
37.047000,-3.754102
37.048000,-3.487656
37.049000,-3.221210
37.050000,-2.954764
37.051000,-2.688318
37.052000,-2.421872
37.053000,-2.155426
37.054000,-1.888980
37.055000,-1.622534
37.056000,-1.356088
37.057000,-1.089642
37.058000,-0.823196
37.059000,-1.084939
37.060000,-1.420300
37.061000,-1.755660
37.062000,-2.091020
37.063000,-2.426380
37.064000,-2.761741
37.065000,-3.097101
37.066000,-3.683173
37.067000,-4.804230
37.068000,-5.925287
37.069000,-7.046344
37.070000,-8.167401
37.071000,-9.288458
37.072000,-10.409515
37.073000,-11.530572
37.074000,-11.893717
37.075000,-12.018197
37.076000,-12.142676
37.077000,-12.267156
37.078000,-12.391636
37.079000,-12.516116
37.080000,-12.640596
37.081000,-12.722285
37.082000,-12.634864
37.083000,-12.547443
37.084000,-12.460022
37.085000,-12.372601
37.086000,-12.285180
37.087000,-12.197759
37.088000,-12.110338
37.089000,-12.411457
37.090000,-12.927961
37.091000,-13.444466
37.092000,-13.960970
37.093000,-14.477474
37.094000,-14.993979
37.095000,-15.510483
37.096000,-16.007899
37.097000,-16.299246
37.098000,-16.590594
37.099000,-16.881941
37.100000,-17.173289
37.101000,-17.464636
37.102000,-17.755984
37.103000,-18.047331
37.104000,-17.909199
37.105000,-17.384356
37.106000,-16.859514
37.107000,-16.334671
37.108000,-15.809829
37.109000,-15.284986
37.110000,-14.760144
37.111000,-14.235301
37.112000,-12.808299
37.113000,-11.351109
37.114000,-9.893920
37.115000,-8.436730
37.116000,-6.979540
37.117000,-5.522350
37.118000,-4.065161
37.119000,-2.769957
37.120000,-1.708779
37.121000,-0.647602
37.122000,0.413576
37.123000,1.474754
37.124000,2.535931
37.125000,3.597109
37.126000,4.658286
37.127000,4.885980
37.128000,4.967124
37.129000,5.048267
37.130000,5.129411
37.131000,5.210554
37.132000,5.291698
37.133000,5.372841
37.134000,5.664507
37.135000,6.466898
37.136000,7.269289
37.137000,8.071680
37.138000,8.874071
37.139000,9.676462
37.140000,10.478853
37.141000,11.281244
37.142000,12.425249
37.143000,13.693495
37.144000,14.961741
37.145000,16.229987
37.146000,17.498234
37.147000,18.766480
37.148000,20.034726
37.149000,21.071483
37.150000,21.014874
37.151000,20.958266
37.152000,20.901657
37.153000,20.845048
37.154000,20.788439
37.155000,20.731831
37.156000,20.675222
37.157000,20.618613
37.158000,20.562005
37.159000,20.505396
37.160000,20.448787
37.161000,20.392179
37.162000,20.335570
37.163000,20.278961
37.164000,20.222353
37.165000,20.165744
37.166000,20.109135
37.167000,20.052526
37.168000,19.995918
37.169000,19.939309
37.170000,19.882700
37.171000,19.826092
37.172000,19.901771
37.173000,20.110275
37.174000,20.318778
37.175000,20.527281
37.176000,20.735784
37.177000,20.944287
37.178000,21.152790
37.179000,21.361293
37.180000,20.406812
37.181000,19.378640
37.182000,18.350469
37.183000,17.322297
37.184000,16.294125
37.185000,15.265953
37.186000,14.237782
37.187000,13.083308
37.188000,11.724357
37.189000,10.365407
37.190000,9.006457
37.191000,7.647507
37.192000,6.288556
37.193000,4.929606
37.194000,3.570656
37.195000,3.630826
37.196000,3.995668
37.197000,4.360510
37.198000,4.725352
37.199000,5.090194
37.200000,5.455036
37.201000,5.819878
37.202000,6.105769
37.203000,6.172315
37.204000,6.238861
37.205000,6.305407
37.206000,6.371953
37.207000,6.438499
37.208000,6.505045
37.209000,6.571591
37.210000,6.430706
37.211000,6.203480
37.212000,5.976254
37.213000,5.749029
37.214000,5.521803
37.215000,5.294577
37.216000,5.067351
37.217000,4.928384
37.218000,5.299449
37.219000,5.670513
37.220000,6.041578
37.221000,6.412642
37.222000,6.783707
37.223000,7.154771
37.224000,7.525836
37.225000,8.064711
37.226000,8.720713
37.227000,9.376715
37.228000,10.032717
37.229000,10.688719
37.230000,11.344721
37.231000,12.000723
37.232000,12.619504
37.233000,12.049562
37.234000,11.479621
37.235000,10.909679
37.236000,10.339737
37.237000,9.769796
37.238000,9.199854
37.239000,8.629912
37.240000,8.277982
37.241000,8.170141
37.242000,8.062301
37.243000,7.954461
37.244000,7.846620
37.245000,7.738780
37.246000,7.630939
37.247000,7.523099
37.248000,8.154378
37.249000,8.855908
37.250000,9.557438
37.251000,10.258968
37.252000,10.960499
37.253000,11.662029
37.254000,12.363559
