#t_s,e_raw_um
6.060000,-6.609750
6.061000,-5.364406
6.062000,-4.119063
6.063000,-2.873720
6.064000,-1.628376
6.065000,-0.383033
6.066000,0.862311
6.067000,1.177878
6.068000,1.265040
6.069000,1.352202
6.070000,1.439364
6.071000,1.526526
6.072000,1.613689
6.073000,1.700851
6.074000,1.719407
6.075000,1.525640
6.076000,1.331874
6.077000,1.138107
6.078000,0.944341
6.079000,0.750574
6.080000,0.556807
6.081000,0.363041
6.082000,0.797208
6.083000,1.519288
6.084000,2.241367
6.085000,2.963447
6.086000,3.685527
6.087000,4.407606
6.088000,5.129686
6.089000,5.912416
6.090000,7.111859
6.091000,8.311301
6.092000,9.510744
6.093000,10.710187
6.094000,11.909630
6.095000,13.109072
6.096000,14.308515
6.097000,14.962223
6.098000,15.201667
6.099000,15.441112
6.100000,15.680557
6.101000,15.920001
6.102000,16.159446
6.103000,16.398890
6.104000,16.631990
6.105000,16.230267
6.106000,15.828545
6.107000,15.426822
6.108000,15.025099
6.109000,14.623377
6.110000,14.221654
6.111000,13.819931
6.112000,14.029402
6.113000,14.981923
6.114000,15.934443
6.115000,16.886964
6.116000,17.839484
6.117000,18.792005
6.118000,19.744525
6.119000,20.697046
6.120000,21.574295
6.121000,22.442500
6.122000,23.310706
6.123000,24.178911
6.124000,25.047116
6.125000,25.915322
6.126000,26.783527
6.127000,27.186388
6.128000,26.662014
6.129000,26.137640
6.130000,25.613265
6.131000,25.088891
6.132000,24.564517
6.133000,24.040142
6.134000,23.515768
6.135000,23.485648
6.136000,23.598543
6.137000,23.711438
6.138000,23.824334
6.139000,23.937229
6.140000,24.050124
6.141000,24.163019
6.142000,24.509475
6.143000,25.698677
6.144000,26.887878
6.145000,28.077079
6.146000,29.266280
6.147000,30.455481
6.148000,31.644683
6.149000,32.833884
6.150000,34.023085
6.151000,35.212286
6.152000,36.401487
6.153000,37.590689
6.154000,38.779890
6.155000,39.969091
6.156000,41.158292
6.157000,42.253276
6.158000,42.498832
6.159000,42.744388
6.160000,42.989944
6.161000,43.235501
6.162000,43.481057
6.163000,43.726613
6.164000,43.972169
6.165000,44.149416
6.166000,44.268770
6.167000,44.388123
6.168000,44.507477
6.169000,44.626830
6.170000,44.746184
6.171000,44.865537
6.172000,44.984891
6.173000,45.911405
6.174000,46.852140
6.175000,47.792875
6.176000,48.733609
6.177000,49.674344
6.178000,50.615079
6.179000,51.555814
6.180000,51.989576
6.181000,51.734925
6.182000,51.480275
6.183000,51.225624
6.184000,50.970973
6.185000,50.716322
6.186000,50.461671
6.187000,50.207020
6.188000,48.751161
6.189000,47.108680
6.190000,45.466198
6.191000,43.823717
6.192000,42.181235
6.193000,40.538754
6.194000,38.896272
6.195000,37.526149
6.196000,36.770972
6.197000,36.015795
6.198000,35.260617
6.199000,34.505440
6.200000,33.750262
6.201000,32.995085
6.202000,32.239908
6.203000,31.948423
6.204000,31.812848
6.205000,31.677273
6.206000,31.541698
6.207000,31.406123
6.208000,31.270548
6.209000,31.134973
6.210000,30.874072
6.211000,30.078164
6.212000,29.282256
6.213000,28.486348
6.214000,27.690440
6.215000,26.894531
6.216000,26.098623
6.217000,25.302715
6.218000,24.143472
6.219000,22.771950
6.220000,21.400428
6.221000,20.028906
6.222000,18.657384
6.223000,17.285862
6.224000,15.914340
6.225000,14.652935
6.226000,14.797445
6.227000,14.941955
6.228000,15.086465
6.229000,15.230974
6.230000,15.375484
6.231000,15.519994
6.232000,15.664504
6.233000,16.002127
6.234000,16.522304
6.235000,17.042480
6.236000,17.562657
6.237000,18.082833
6.238000,18.603010
6.239000,19.123186
6.240000,19.643363
6.241000,18.884820
6.242000,18.066693
6.243000,17.248565
6.244000,16.430437
6.245000,15.612310
6.246000,14.794182
6.247000,13.976055
6.248000,13.301802
6.249000,12.846170
6.250000,12.390539
6.251000,11.934908
6.252000,11.479276
6.253000,11.023645
6.254000,10.568014
6.255000,10.112383
6.256000,9.656751
6.257000,9.201120
6.258000,8.745489
6.259000,8.289857
6.260000,7.834226
6.261000,7.378595
6.262000,6.922964
6.263000,6.467332
6.264000,6.011701
6.265000,5.556070
6.266000,5.100438
6.267000,4.644807
6.268000,4.189176
6.269000,3.733545
6.270000,3.277913
6.271000,2.705654
6.272000,2.088301
6.273000,1.470948
6.274000,0.853595
6.275000,0.236242
6.276000,-0.381111
6.277000,-0.998465
6.278000,-1.635119
6.279000,-2.371190
6.280000,-3.107260
6.281000,-3.843330
6.282000,-4.579401
6.283000,-5.315471
6.284000,-6.051542
6.285000,-6.787612
6.286000,-6.721064
6.287000,-6.128306
6.288000,-5.535548
6.289000,-4.942790
6.290000,-4.350031
6.291000,-3.757273
6.292000,-3.164515
6.293000,-2.579382
6.294000,-2.154478
6.295000,-1.729574
6.296000,-1.304670
6.297000,-0.879766
6.298000,-0.454862
6.299000,-0.029958
6.300000,0.394946
6.301000,0.220674
6.302000,-0.585148
6.303000,-1.390970
6.304000,-2.196792
6.305000,-3.002615
6.306000,-3.808437
6.307000,-4.614259
6.308000,-5.420082
6.309000,-5.939147
6.310000,-6.436052
6.311000,-6.932958
6.312000,-7.429864
6.313000,-7.926770
6.314000,-8.423676
6.315000,-8.920582
6.316000,-9.006515
6.317000,-8.391751
6.318000,-7.776987
6.319000,-7.162223
6.320000,-6.547460
6.321000,-5.932696
6.322000,-5.317932
6.323000,-4.703168
6.324000,-3.391152
6.325000,-1.916761
6.326000,-0.442370
6.327000,1.032021
6.328000,2.506412
6.329000,3.980803
6.330000,5.455194
6.331000,6.618266
6.332000,6.859865
6.333000,7.101464
6.334000,7.343064
6.335000,7.584663
6.336000,7.826262
6.337000,8.067861
6.338000,8.309460
6.339000,8.148028
6.340000,7.808851
6.341000,7.469674
6.342000,7.130497
6.343000,6.791320
6.344000,6.452143
6.345000,6.112966
6.346000,5.923377
6.347000,6.689201
6.348000,7.455026
6.349000,8.220850
6.350000,8.986674
6.351000,9.752498
6.352000,10.518322
6.353000,11.284146
6.354000,11.955355
6.355000,12.557144
6.356000,13.158932
6.357000,13.760721
6.358000,14.362509
6.359000,14.964298
6.360000,15.566086
6.361000,16.145601
6.362000,15.524665
6.363000,14.903729
6.364000,14.282793
6.365000,13.661857
6.366000,13.040921
6.367000,12.419985
6.368000,11.799049
6.369000,11.356163
6.370000,11.122596
6.371000,10.889029
6.372000,10.655462
6.373000,10.421895
6.374000,10.188328
6.375000,9.954762
6.376000,9.721195
6.377000,10.798653
6.378000,12.020070
6.379000,13.241486
6.380000,14.462902
6.381000,15.684319
6.382000,16.905735
6.383000,18.127152
6.384000,19.211732
6.385000,20.033603
6.386000,20.855474
6.387000,21.677345
6.388000,22.499216
6.389000,23.321087
6.390000,24.142958
6.391000,24.964829
6.392000,25.066698
6.393000,24.970083
6.394000,24.873468
6.395000,24.776853
6.396000,24.680239
6.397000,24.583624
6.398000,24.487009
6.399000,24.567769
6.400000,25.258360
6.401000,25.948952
6.402000,26.639543
6.403000,27.330134
6.404000,28.020725
6.405000,28.711317
6.406000,29.401908
6.407000,30.728295
6.408000,32.372470
6.409000,34.016644
6.410000,35.660819
6.411000,37.304994
6.412000,38.949168
6.413000,40.593343
6.414000,42.135030
6.415000,42.831693
6.416000,43.528356
6.417000,44.225020
6.418000,44.921683
6.419000,45.618346
6.420000,46.315009
6.421000,47.011672
6.422000,46.925499
6.423000,46.197751
6.424000,45.470002
6.425000,44.742254
6.426000,44.014506
6.427000,43.286758
6.428000,42.559010
6.429000,41.831262
6.430000,42.337040
6.431000,42.854011
6.432000,43.370983
6.433000,43.887954
6.434000,44.404926
6.435000,44.921897
6.436000,45.438733
6.437000,45.760143
6.438000,45.825289
6.439000,45.889646
6.440000,45.953070
6.441000,46.015418
6.442000,46.076548
6.443000,46.136320
6.444000,46.194594
6.445000,45.492565
6.446000,44.687731
6.447000,43.891245
6.448000,43.104198
6.449000,42.327666
6.450000,41.562703
6.451000,40.810342
6.452000,40.326361
6.453000,40.400928
6.454000,40.475952
6.455000,40.551300
6.456000,40.626841
6.457000,40.702443
6.458000,40.777979
6.459000,40.853320
6.460000,41.266506
6.461000,41.777608
6.462000,42.275846
6.463000,42.760593
6.464000,43.231250
6.465000,43.687244
6.466000,44.128033
6.467000,44.553106
6.468000,44.961980
6.469000,45.354207
6.470000,45.729369
6.471000,46.087082
6.472000,46.426997
6.473000,46.748798
6.474000,47.052204
6.475000,46.977123
6.476000,46.701530
6.477000,46.433040
6.478000,46.171826
6.479000,45.918044
6.480000,45.671838
6.481000,45.433334
6.482000,45.235662
6.483000,45.408140
6.484000,45.565207
6.485000,45.706895
6.486000,45.833264
6.487000,45.944405
6.488000,46.040438
6.489000,46.121515
6.490000,46.124956
6.491000,46.063077
6.492000,45.995635
6.493000,45.922805
6.494000,45.844771
6.495000,45.761731
6.496000,45.673893
6.497000,45.581476
6.498000,45.045592
6.499000,44.531596
6.500000,44.056073
6.501000,43.618245
6.502000,43.217261
6.503000,42.852199
6.504000,42.522064
6.505000,42.246765
6.506000,42.030552
6.507000,41.839755
6.508000,41.673357
6.509000,41.530289
6.510000,41.409433
6.511000,41.309629
6.512000,41.229670
6.513000,41.176771
6.514000,41.141133
6.515000,41.119865
6.516000,41.111708
6.517000,41.115375
6.518000,41.129550
6.519000,41.152890
6.520000,41.185504
6.521000,41.227335
6.522000,41.272964
6.523000,41.321091
6.524000,41.370404
6.525000,41.419579
6.526000,41.467284
6.527000,41.512179
6.528000,41.550052
6.529000,41.583158
6.530000,41.611063
6.531000,41.631943
6.532000,41.643975
6.533000,41.645340
6.534000,41.634227
6.535000,41.608834
6.536000,41.570960
6.537000,41.524409
6.538000,41.469365
6.539000,41.406481
6.540000,41.336300
6.541000,41.259373
6.542000,41.176254
6.543000,41.087503
6.544000,40.993735
6.545000,40.912877
6.546000,40.835339
6.547000,40.762682
6.548000,40.696449
6.549000,40.638165
6.550000,40.589336
6.551000,40.551442
6.552000,40.499392
6.553000,40.417925
6.554000,40.336745
6.555000,40.256172
6.556000,40.176520
6.557000,40.098100
6.558000,40.021217
6.559000,39.946170
6.560000,39.778054
6.561000,39.584585
6.562000,39.376559
6.563000,39.153538
6.564000,38.915112
6.565000,38.660898
6.566000,38.390543
6.567000,38.082317
6.568000,37.708493
6.569000,37.309949
6.570000,36.886251
6.571000,36.437013
6.572000,35.961895
6.573000,35.460609
6.574000,34.932910
6.575000,35.022416
6.576000,35.342348
6.577000,35.709075
6.578000,36.123418
6.579000,36.586105
6.580000,37.097765
6.581000,37.658930
6.582000,38.300279
6.583000,39.111046
6.584000,39.982260
6.585000,40.914069
6.586000,41.906504
6.587000,42.959475
6.588000,44.072772
6.589000,45.246067
6.590000,45.757611
6.591000,45.894855
6.592000,46.031694
6.593000,46.167963
6.594000,46.303501
6.595000,46.438146
6.596000,46.571735
6.597000,46.655880
6.598000,46.260632
6.599000,45.842334
6.600000,45.401302
6.601000,44.937895
6.602000,44.452514
6.603000,43.945602
6.604000,43.417644
6.605000,43.102562
6.606000,42.980816
6.607000,42.853090
6.608000,42.719500
6.609000,42.580172
6.610000,42.435242
6.611000,42.284857
6.612000,42.129171
6.613000,41.930606
6.614000,41.725328
6.615000,41.514462
6.616000,41.298253
6.617000,41.076952
6.618000,40.850821
6.619000,40.620129
6.620000,40.118655
6.621000,39.235571
6.622000,38.340193
6.623000,37.433737
6.624000,36.517444
6.625000,35.592572
6.626000,34.660399
6.627000,33.722218
6.628000,34.069744
6.629000,34.633904
6.630000,35.203584
6.631000,35.777894
6.632000,36.355936
6.633000,36.936807
6.634000,37.519597
6.635000,38.295771
6.636000,39.519150
6.637000,40.742530
6.638000,41.965909
6.639000,43.189289
6.640000,44.412668
6.641000,45.636047
6.642000,46.859427
6.643000,46.817038
6.644000,46.335217
6.645000,45.853397
6.646000,45.371577
6.647000,44.889757
6.648000,44.407936
6.649000,43.926116
6.650000,43.252015
6.651000,41.723603
6.652000,40.195191
6.653000,38.666779
6.654000,37.138367
6.655000,35.609955
6.656000,34.081543
6.657000,32.553131
6.658000,31.658237
6.659000,31.143224
6.660000,30.628211
6.661000,30.113198
6.662000,29.598185
6.663000,29.083172
6.664000,28.568159
6.665000,28.082183
6.666000,28.003406
6.667000,27.924628
6.668000,27.845850
6.669000,27.767072
6.670000,27.688295
6.671000,27.609517
6.672000,27.530739
6.673000,26.928683
6.674000,25.819797
6.675000,24.710912
6.676000,23.602026
6.677000,22.493141
6.678000,21.384255
6.679000,20.275369
6.680000,19.166484
6.681000,19.146513
6.682000,19.184572
6.683000,19.222631
6.684000,19.260690
6.685000,19.298749
6.686000,19.336808
6.687000,19.374867
6.688000,20.265729
6.689000,22.485837
6.690000,24.705946
6.691000,26.926054
6.692000,29.146163
6.693000,31.366271
6.694000,33.586380
6.695000,35.806488
6.696000,36.309643
6.697000,36.466720
6.698000,36.623796
6.699000,36.780873
6.700000,36.937949
6.701000,37.095026
6.702000,37.252102
6.703000,37.167773
6.704000,36.442742
6.705000,35.717710
6.706000,34.992678
6.707000,34.267646
6.708000,33.542615
6.709000,32.817583
6.710000,32.092551
6.711000,31.499853
6.712000,30.959880
6.713000,30.419906
6.714000,29.879933
6.715000,29.339959
6.716000,28.799986
6.717000,28.260013
6.718000,27.946786
6.719000,28.855569
6.720000,29.764352
6.721000,30.673134
6.722000,31.581917
6.723000,32.490700
6.724000,33.399483
6.725000,34.308265
6.726000,34.429182
6.727000,34.020313
6.728000,33.611444
6.729000,33.202575
6.730000,32.793707
6.731000,32.384838
6.732000,31.975969
6.733000,31.567100
6.734000,31.158232
6.735000,30.749363
6.736000,30.340494
6.737000,29.931625
6.738000,29.522757
6.739000,29.113888
6.740000,28.705019
6.741000,28.543564
6.742000,28.649311
6.743000,28.755057
6.744000,28.860803
6.745000,28.966549
6.746000,29.072296
6.747000,29.178042
6.748000,29.283788
6.749000,30.078278
6.750000,30.930875
6.751000,31.783473
6.752000,32.636070
6.753000,33.488668
6.754000,34.341266
6.755000,35.193863
6.756000,35.469507
6.757000,34.735396
6.758000,34.001286
6.759000,33.267176
6.760000,32.533065
6.761000,31.798955
6.762000,31.064845
6.763000,30.330734
6.764000,29.088851
6.765000,27.723997
6.766000,26.359143
6.767000,24.994289
6.768000,23.629434
6.769000,22.264580
6.770000,20.899726
6.771000,20.079867
6.772000,20.926312
6.773000,21.772757
6.774000,22.619201
6.775000,23.465646
6.776000,24.312090
6.777000,25.158535
6.778000,26.004980
6.779000,26.843493
6.780000,27.678409
6.781000,28.513324
6.782000,29.348239
6.783000,30.183154
6.784000,31.018070
6.785000,31.852985
6.786000,32.529861
6.787000,32.142530
6.788000,31.755198
6.789000,31.367866
6.790000,30.980535
6.791000,30.593203
6.792000,30.205871
6.793000,29.818539
6.794000,29.676522
6.795000,29.719022
6.796000,29.761522
6.797000,29.804022
6.798000,29.846522
6.799000,29.889021
6.800000,29.931521
6.801000,29.988674
6.802000,31.237797
6.803000,32.486920
6.804000,33.736043
6.805000,34.985166
6.806000,36.234289
6.807000,37.483411
6.808000,38.732534
6.809000,39.501724
6.810000,39.692714
6.811000,39.883703
6.812000,40.074693
6.813000,40.265682
6.814000,40.456672
6.815000,40.647661
6.816000,40.838651
6.817000,39.521833
6.818000,38.028096
6.819000,36.534359
6.820000,35.040622
6.821000,33.546885
6.822000,32.053148
6.823000,30.559412
6.824000,29.566292
6.825000,29.560680
6.826000,29.555068
6.827000,29.549456
6.828000,29.543844
6.829000,29.538232
6.830000,29.532620
6.831000,29.527008
6.832000,29.961848
6.833000,30.522495
6.834000,31.083142
6.835000,31.643788
6.836000,32.204435
6.837000,32.765081
6.838000,33.325728
6.839000,33.886375
6.840000,34.447021
6.841000,35.007668
6.842000,35.568315
6.843000,36.128961
6.844000,36.689608
6.845000,37.250254
6.846000,37.810901
6.847000,37.789480
6.848000,37.469102
6.849000,37.148725
6.850000,36.828347
6.851000,36.507969
6.852000,36.187592
6.853000,35.867214
6.854000,35.727946
6.855000,37.181542
6.856000,38.635138
6.857000,40.088734
6.858000,41.542331
6.859000,42.995927
6.860000,44.449523
6.861000,45.903119
6.862000,47.251348
6.863000,48.511080
6.864000,49.770812
6.865000,51.030544
6.866000,52.290276
6.867000,53.550008
6.868000,54.809740
6.869000,56.069472
6.870000,56.111208
6.871000,56.134313
6.872000,56.157419
6.873000,56.180525
6.874000,56.203631
6.875000,56.226737
6.876000,56.249843
6.877000,56.015206
6.878000,55.433787
6.879000,54.852369
6.880000,54.270951
6.881000,53.689532
6.882000,53.108114
6.883000,52.526696
6.884000,51.945277
6.885000,52.052109
6.886000,52.263809
6.887000,52.475508
6.888000,52.687208
6.889000,52.898908
6.890000,53.110607
6.891000,53.322307
6.892000,53.604851
6.893000,54.045673
6.894000,54.486496
6.895000,54.927318
6.896000,55.368140
6.897000,55.808963
6.898000,56.249785
6.899000,56.690607
6.900000,56.217121
6.901000,55.439871
6.902000,54.662622
6.903000,53.885372
6.904000,53.108122
6.905000,52.330873
6.906000,51.553623
6.907000,50.742887
6.908000,49.791264
6.909000,48.839641
6.910000,47.888018
6.911000,46.936395
6.912000,45.984772
6.913000,45.033149
6.914000,44.081526
6.915000,43.382745
6.916000,42.830265
6.917000,42.277784
6.918000,41.725304
6.919000,41.172824
6.920000,40.620344
6.921000,40.067864
6.922000,39.514583
6.923000,38.951420
6.924000,38.388256
6.925000,37.825092
6.926000,37.261928
6.927000,36.698765
6.928000,36.135601
6.929000,35.572437
6.930000,34.637561
6.931000,33.354449
6.932000,32.071337
6.933000,30.788225
6.934000,29.505113
6.935000,28.222000
6.936000,26.938888
6.937000,25.655776
6.938000,24.660274
